aircraft_model,company,date,discount,flight_airport_arrive,flight_airport_away,flight_number,flight_time_arrive,flight_time_away,flight_transfer,flight_type,on_time_rate,price,refund_fee,spider,status,url,version
波音 737-800(中型),南方航空,20190414173511,折扣公务舱,首都国际机场T2,天河国际机场T3,CZ3139,18:05,16:00,,,80%,¥4120,退改¥412起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-bjs?date=2019-04-19,0.1
波音 737-200(中型),南方航空,20190414173511,经济舱,白云国际机场T2,天河国际机场T3,CZ3167,23:45,22:00,,,27%,¥1940,退改¥97起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-can?date=2019-04-16,0.1
波音 737-800(中型),南方航空,20190414173511,经济舱,首都国际机场T2,天河国际机场T3,CZ3139,18:05,16:00,,,80%,¥2290,退改¥115起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-bjs?date=2019-04-19,0.1
波音 737-200(中型),南方航空,20190414173511,公务舱,白云国际机场T2,天河国际机场T3,CZ3167,23:45,22:00,,,27%,¥5430,退改¥272起,ctripspy,4张,https://flights.ctrip.com/itinerary/oneway/wuh-can?date=2019-04-16,0.1
波音 737-800(中型),南方航空,20190414173511,折扣公务舱,首都国际机场T2,天河国际机场T3,CZ3139,18:05,16:00,,,80%,¥4120,退改¥412起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-bjs?date=2019-04-19,0.1
波音 737-900ER(中型),东方航空,20190414173511,经济舱3.2折,白云国际机场T1,天河国际机场T3,MU2542,09:20,07:30,,,-,¥620,退改¥310起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-can?date=2019-04-16,0.1
波音 737-800(中型),南方航空,20190414173511,公务舱,首都国际机场T2,天河国际机场T3,CZ3139,18:05,16:00,,,80%,¥6870,退改¥344起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-bjs?date=2019-04-19,0.1
波音 737-900ER(中型),东方航空,20190414173511,经济舱3.2折,白云国际机场T1,天河国际机场T3,MU2542,09:20,07:30,,,-,¥620,退改¥310起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-can?date=2019-04-16,0.1
空中客车 A320(中型),中国国航,20190414173511,经济舱6.2折,首都国际机场T3,天河国际机场T3,CA8215,23:35,19:50,,,93%,¥1400,退改¥280起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-bjs?date=2019-04-19,0.1
波音 737-900ER(中型),东方航空,20190414173511,经济舱3.2折,白云国际机场T1,天河国际机场T3,MU2542,09:20,07:30,,,-,¥620,退改¥310起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-can?date=2019-04-16,0.1
空中客车 A320(中型),中国国航,20190414173511,经济舱6.2折,首都国际机场T3,天河国际机场T3,CA8215,23:35,19:50,,,93%,¥1400,退改¥280起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-bjs?date=2019-04-19,0.1
波音 737-900ER(中型),东方航空,20190414173511,经济舱3.7折,白云国际机场T1,天河国际机场T3,MU2542,09:20,07:30,,,-,¥710,退改¥355起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-can?date=2019-04-16,0.1
空中客车 A320(中型),中国国航,20190414173511,经济舱6.2折,首都国际机场T3,天河国际机场T3,CA8215,23:35,19:50,,,93%,¥1400,退改¥280起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-bjs?date=2019-04-19,0.1
波音 737-900ER(中型),东方航空,20190414173511,经济舱2.6折,白云国际机场T1,天河国际机场T3,MU2542,09:20,07:30,,,-,¥500,退改签,ctripspy,2张,https://flights.ctrip.com/itinerary/oneway/wuh-can?date=2019-04-16,0.1
空中客车 A320(中型),中国国航,20190414173512,超值公务舱3.2折,首都国际机场T3,天河国际机场T3,CA8215,23:35,19:50,,,93%,¥2290,退改¥115起,ctripspy,2张,https://flights.ctrip.com/itinerary/oneway/wuh-bjs?date=2019-04-19,0.1
波音 737-900ER(中型),东方航空,20190414173512,公务舱2.0折,白云国际机场T1,天河国际机场T3,MU2542,09:20,07:30,,,-,¥1070,退改¥214起,ctripspy,2张,https://flights.ctrip.com/itinerary/oneway/wuh-can?date=2019-04-16,0.1
空中客车 A320(中型),中国国航,20190414173512,经济舱6.6折,首都国际机场T3,天河国际机场T3,CA8215,23:35,19:50,,,93%,¥1510,退改¥302起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-bjs?date=2019-04-19,0.1
波音 737-900ER(中型),东方航空,20190414173512,经济舱全价,白云国际机场T1,天河国际机场T3,MU2542,09:20,07:30,,,-,¥1940,退改¥97起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-can?date=2019-04-16,0.1
空中客车 A320(中型),中国国航,20190414173512,经济舱全价,首都国际机场T3,天河国际机场T3,CA8215,23:35,19:50,,,93%,¥2290,提前改签免费,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-bjs?date=2019-04-19,0.1
波音 737-900ER(中型),东方航空,20190414173512,公务舱全价,白云国际机场T1,天河国际机场T3,MU2542,09:20,07:30,,,-,¥5370,退改¥269起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-can?date=2019-04-16,0.1
空中客车 A320(中型),中国国航,20190414173512,公务舱全价,首都国际机场T3,天河国际机场T3,CA8215,23:35,19:50,,,93%,¥7330,提前改签免费,ctripspy,4张,https://flights.ctrip.com/itinerary/oneway/wuh-bjs?date=2019-04-19,0.1
波音 737-800(中型),东方航空,20190414173512,经济舱3.2折,白云国际机场T1,天河国际机场T3,MU2622,17:30,15:35,,,77%,¥620,退改¥310起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-can?date=2019-04-16,0.1
空中客车 A320(中型),南方航空,20190414173512,经济舱6.6折,首都国际机场T2,天河国际机场T3,CZ6605,08:55,07:00,,,-,¥1490,退改¥298起,ctripspy,1张,https://flights.ctrip.com/itinerary/oneway/wuh-bjs?date=2019-04-19,0.1
波音 737-800(中型),东方航空,20190414173512,经济舱3.2折,白云国际机场T1,天河国际机场T3,MU2622,17:30,15:35,,,77%,¥620,退改¥310起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-can?date=2019-04-16,0.1
空中客车 A320(中型),南方航空,20190414173512,经济舱6.6折,首都国际机场T2,天河国际机场T3,CZ6605,08:55,07:00,,,-,¥1490,退改¥298起,ctripspy,1张,https://flights.ctrip.com/itinerary/oneway/wuh-bjs?date=2019-04-19,0.1
波音 737-800(中型),东方航空,20190414173512,经济舱3.2折,白云国际机场T1,天河国际机场T3,MU2622,17:30,15:35,,,77%,¥620,退改¥310起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-can?date=2019-04-16,0.1
空中客车 A320(中型),南方航空,20190414173512,经济舱6.6折,首都国际机场T2,天河国际机场T3,CZ6605,08:55,07:00,,,-,¥1490,退改¥298起,ctripspy,1张,https://flights.ctrip.com/itinerary/oneway/wuh-bjs?date=2019-04-19,0.1
波音 737-800(中型),东方航空,20190414173512,经济舱3.7折,白云国际机场T1,天河国际机场T3,MU2622,17:30,15:35,,,77%,¥710,退改¥355起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-can?date=2019-04-16,0.1
空中客车 A320(中型),南方航空,20190414173512,经济舱7.5折,首都国际机场T2,天河国际机场T3,CZ6605,08:55,07:00,,,-,¥1700,退改¥340起,ctripspy,1张,https://flights.ctrip.com/itinerary/oneway/wuh-bjs?date=2019-04-19,0.1
波音 737-800(中型),东方航空,20190414173513,经济舱2.7折,白云国际机场T1,天河国际机场T3,MU2622,17:30,15:35,,,77%,¥510,退改签,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-can?date=2019-04-16,0.1
空中客车 A320(中型),南方航空,20190414173513,明珠经济舱,首都国际机场T2,天河国际机场T3,CZ6605,08:55,07:00,,,-,¥2290,退改¥115起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-bjs?date=2019-04-19,0.1
波音 737-800(中型),东方航空,20190414173513,公务舱2.8折,白云国际机场T1,天河国际机场T3,MU2622,17:30,15:35,,,77%,¥1460,退改¥292起,ctripspy,1张,https://flights.ctrip.com/itinerary/oneway/wuh-can?date=2019-04-16,0.1
空中客车 A320(中型),南方航空,20190414173513,经济舱6.6折,首都国际机场T2,天河国际机场T3,CZ6605,08:55,07:00,,,-,¥1490,退改签,ctripspy,1张,https://flights.ctrip.com/itinerary/oneway/wuh-bjs?date=2019-04-19,0.1
波音 737-800(中型),东方航空,20190414173513,经济舱全价,白云国际机场T1,天河国际机场T3,MU2622,17:30,15:35,,,77%,¥1940,退改¥97起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-can?date=2019-04-16,0.1
空中客车 A320(中型),南方航空,20190414173513,折扣公务舱,首都国际机场T2,天河国际机场T3,CZ6605,08:55,07:00,,,-,¥1600,退改¥160起,ctripspy,2张,https://flights.ctrip.com/itinerary/oneway/wuh-bjs?date=2019-04-19,0.1
波音 737-800(中型),东方航空,20190414173513,公务舱全价,白云国际机场T1,天河国际机场T3,MU2622,17:30,15:35,,,77%,¥5370,退改¥269起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-can?date=2019-04-16,0.1
空中客车 A320(中型),南方航空,20190414173513,折扣公务舱,首都国际机场T2,天河国际机场T3,CZ6605,08:55,07:00,,,-,¥1600,退改¥160起,ctripspy,2张,https://flights.ctrip.com/itinerary/oneway/wuh-bjs?date=2019-04-19,0.1
波音 737-200(中型),南方航空,20190414173513,经济舱3.2折,白云国际机场T2,天河国际机场T3,CZ6590,21:15,19:30,,,73%,¥620,退改¥186起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-can?date=2019-04-16,0.1
空中客车 A320(中型),南方航空,20190414173513,经济舱,首都国际机场T2,天河国际机场T3,CZ6605,08:55,07:00,,,-,¥2290,退改¥115起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-bjs?date=2019-04-19,0.1
波音 737-200(中型),南方航空,20190414173513,经济舱3.2折,白云国际机场T2,天河国际机场T3,CZ6590,21:15,19:30,,,73%,¥620,退改¥186起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-can?date=2019-04-16,0.1
空中客车 A320(中型),南方航空,20190414173513,公务舱,首都国际机场T2,天河国际机场T3,CZ6605,08:55,07:00,,,-,¥6870,退改¥344起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-bjs?date=2019-04-19,0.1
波音 737-200(中型),南方航空,20190414173513,经济舱3.2折,白云国际机场T2,天河国际机场T3,CZ6590,21:15,19:30,,,73%,¥620,退改¥62起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-can?date=2019-04-16,0.1
空中客车 A320(中型),厦门航空,20190414173513,经济舱1.7折,首都国际机场T2,天河国际机场T3,"MF1289,共享",08:55,07:00,,,-,¥1499,退改¥300起,ctripspy,1张,https://flights.ctrip.com/itinerary/oneway/wuh-bjs?date=2019-04-19,0.1
波音 737-200(中型),南方航空,20190414173514,折扣明珠经济舱,白云国际机场T2,天河国际机场T3,CZ6590,21:15,19:30,,,73%,¥1050,退改¥315起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-can?date=2019-04-16,0.1
空中客车 A320(中型),中国国航,20190414173514,经济舱9.6折,首都国际机场T3,天河国际机场T3,CA8201,10:10,08:10,,,93%,¥2180,提前改签免费,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-bjs?date=2019-04-19,0.1
波音 737-200(中型),南方航空,20190414173514,经济舱5.6折,白云国际机场T2,天河国际机场T3,CZ6590,21:15,19:30,,,73%,¥1070,退改¥321起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-can?date=2019-04-16,0.1
空中客车 A320(中型),中国国航,20190414173514,经济舱9.6折,首都国际机场T3,天河国际机场T3,CA8201,10:10,08:10,,,93%,¥2180,提前改签免费,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-bjs?date=2019-04-19,0.1
波音 737-200(中型),南方航空,20190414173514,折扣公务舱,白云国际机场T2,天河国际机场T3,CZ6590,21:15,19:30,,,73%,¥1940,退改¥194起,ctripspy,1张,https://flights.ctrip.com/itinerary/oneway/wuh-can?date=2019-04-16,0.1
空中客车 A320(中型),中国国航,20190414173514,经济舱全价,首都国际机场T3,天河国际机场T3,CA8201,10:10,08:10,,,93%,¥2290,提前改签免费,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-bjs?date=2019-04-19,0.1
波音 737-200(中型),南方航空,20190414173514,折扣公务舱,白云国际机场T2,天河国际机场T3,CZ6590,21:15,19:30,,,73%,¥1940,退改¥194起,ctripspy,1张,https://flights.ctrip.com/itinerary/oneway/wuh-can?date=2019-04-16,0.1
空中客车 A320(中型),中国国航,20190414173514,公务舱9.9折,首都国际机场T3,天河国际机场T3,CA8201,10:10,08:10,,,93%,¥7260,提前改签免费,ctripspy,3张,https://flights.ctrip.com/itinerary/oneway/wuh-bjs?date=2019-04-19,0.1
波音 737-200(中型),南方航空,20190414173514,经济舱,白云国际机场T2,天河国际机场T3,CZ6590,21:15,19:30,,,73%,¥1940,退改¥97起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-can?date=2019-04-16,0.1
空中客车 A320(中型),中国国航,20190414173514,公务舱全价,首都国际机场T3,天河国际机场T3,CA8201,10:10,08:10,,,93%,¥7330,提前改签免费,ctripspy,3张,https://flights.ctrip.com/itinerary/oneway/wuh-bjs?date=2019-04-19,0.1
波音 737-200(中型),南方航空,20190414173514,公务舱,白云国际机场T2,天河国际机场T3,CZ6590,21:15,19:30,,,73%,¥5430,退改¥272起,ctripspy,3张,https://flights.ctrip.com/itinerary/oneway/wuh-can?date=2019-04-16,0.1
空中客车 A320(中型),中国国航,20190414173514,经济舱9.6折,首都国际机场T3,天河国际机场T3,CA8203,14:40,12:40,,,93%,¥2180,提前改签免费,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-bjs?date=2019-04-19,0.1
波音 737-200(中型),厦门航空,20190414173514,经济舱3.7折,白云国际机场T2,天河国际机场T3,"MF1499,共享",23:45,22:00,,,27%,¥701,退改¥210起,ctripspy,4张,https://flights.ctrip.com/itinerary/oneway/wuh-can?date=2019-04-16,0.1
空中客车 A320(中型),中国国航,20190414173514,经济舱9.6折,首都国际机场T3,天河国际机场T3,CA8203,14:40,12:40,,,93%,¥2180,提前改签免费,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-bjs?date=2019-04-19,0.1
空中客车 A320(中型),中国国航,20190414173514,经济舱4.0折,白云国际机场T1,天河国际机场T3,CA8231,15:45,14:00,,,90%,¥760,退改¥228起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-can?date=2019-04-16,0.1
空中客车 A320(中型),中国国航,20190414173514,经济舱9.6折,首都国际机场T3,天河国际机场T3,CA8203,14:40,12:40,,,93%,¥2180,提前改签免费,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-bjs?date=2019-04-19,0.1
空中客车 A320(中型),中国国航,20190414173515,经济舱4.0折,白云国际机场T1,天河国际机场T3,CA8231,15:45,14:00,,,90%,¥760,退改¥228起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-can?date=2019-04-16,0.1
空中客车 A320(中型),中国国航,20190414173515,公务舱9.9折,首都国际机场T3,天河国际机场T3,CA8203,14:40,12:40,,,93%,¥7260,提前改签免费,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-bjs?date=2019-04-19,0.1
波音 737-900ER(中型),东方航空,20190414173515,经济舱2.1折,白云国际机场T1,天河国际机场T3,MU2542,09:20,07:30,,,-,¥400,退改¥80起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-can?date=2019-04-20,0.1
空中客车 A320(中型),中国国航,20190414173515,经济舱4.0折,白云国际机场T1,天河国际机场T3,CA8231,15:45,14:00,,,90%,¥760,退改¥228起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-can?date=2019-04-16,0.1
空中客车 A320(中型),中国国航,20190414173515,经济舱全价,首都国际机场T3,天河国际机场T3,CA8203,14:40,12:40,,,93%,¥2290,提前改签免费,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-bjs?date=2019-04-19,0.1
波音 737-900ER(中型),东方航空,20190414173515,经济舱2.1折,白云国际机场T1,天河国际机场T3,MU2542,09:20,07:30,,,-,¥400,退改¥80起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-can?date=2019-04-20,0.1
空中客车 A320(中型),中国国航,20190414173515,公务舱2.9折,白云国际机场T1,天河国际机场T3,CA8231,15:45,14:00,,,90%,¥1540,退改¥77起,ctripspy,1张,https://flights.ctrip.com/itinerary/oneway/wuh-can?date=2019-04-16,0.1
空中客车 A320(中型),中国国航,20190414173515,公务舱全价,首都国际机场T3,天河国际机场T3,CA8203,14:40,12:40,,,93%,¥7330,提前改签免费,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-bjs?date=2019-04-19,0.1
波音 737-900ER(中型),东方航空,20190414173515,经济舱2.1折,白云国际机场T1,天河国际机场T3,MU2542,09:20,07:30,,,-,¥400,退改¥80起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-can?date=2019-04-20,0.1
空中客车 A320(中型),中国国航,20190414173515,经济舱4.0折,白云国际机场T1,天河国际机场T3,CA8231,15:45,14:00,,,90%,¥770,退改¥231起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-can?date=2019-04-16,0.1
波音 737-800(中型),中国国航,20190414173515,经济舱9.6折,首都国际机场T3,天河国际机场T3,CA8205,16:30,14:30,,,87%,¥2180,提前改签免费,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-bjs?date=2019-04-19,0.1
波音 737-900ER(中型),东方航空,20190414173515,经济舱2.8折,白云国际机场T1,天河国际机场T3,MU2542,09:20,07:30,,,-,¥540,退改¥108起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-can?date=2019-04-20,0.1
空中客车 A320(中型),中国国航,20190414173515,经济舱全价,白云国际机场T1,天河国际机场T3,CA8231,15:45,14:00,,,90%,¥1930,提前改签免费,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-can?date=2019-04-16,0.1
波音 737-800(中型),中国国航,20190414173515,经济舱9.6折,首都国际机场T3,天河国际机场T3,CA8205,16:30,14:30,,,87%,¥2180,提前改签免费,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-bjs?date=2019-04-19,0.1
波音 737-900ER(中型),东方航空,20190414173515,公务舱2.0折,白云国际机场T1,天河国际机场T3,MU2542,09:20,07:30,,,-,¥1070,退改¥107起,ctripspy,1张,https://flights.ctrip.com/itinerary/oneway/wuh-can?date=2019-04-20,0.1
空中客车 A320(中型),中国国航,20190414173515,公务舱全价,白云国际机场T1,天河国际机场T3,CA8231,15:45,14:00,,,90%,¥5400,提前改签免费,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-can?date=2019-04-16,0.1
波音 737-800(中型),中国国航,20190414173515,经济舱9.6折,首都国际机场T3,天河国际机场T3,CA8205,16:30,14:30,,,87%,¥2180,提前改签免费,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-bjs?date=2019-04-19,0.1
波音 737-900ER(中型),东方航空,20190414173515,经济舱全价,白云国际机场T1,天河国际机场T3,MU2542,09:20,07:30,,,-,¥1940,退改¥97起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-can?date=2019-04-20,0.1
波音 737-400(中型),南方航空,20190414173515,经济舱4.2折,白云国际机场T2,天河国际机场T3,CZ3345,17:15,15:30,,,90%,¥800,退改¥400起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-can?date=2019-04-16,0.1
波音 737-800(中型),中国国航,20190414173515,公务舱9.9折,首都国际机场T3,天河国际机场T3,CA8205,16:30,14:30,,,87%,¥7260,提前改签免费,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-bjs?date=2019-04-19,0.1
波音 737-900ER(中型),东方航空,20190414173515,公务舱全价,白云国际机场T1,天河国际机场T3,MU2542,09:20,07:30,,,-,¥5370,退改¥269起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-can?date=2019-04-20,0.1
波音 737-400(中型),南方航空,20190414173515,经济舱4.2折,白云国际机场T2,天河国际机场T3,CZ3345,17:15,15:30,,,90%,¥800,退改¥400起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-can?date=2019-04-16,0.1
波音 737-800(中型),中国国航,20190414173516,经济舱全价,首都国际机场T3,天河国际机场T3,CA8205,16:30,14:30,,,87%,¥2290,提前改签免费,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-bjs?date=2019-04-19,0.1
波音 737-200(中型),南方航空,20190414173516,经济舱2.2折,白云国际机场T2,天河国际机场T3,CZ3167,23:45,22:00,,,27%,¥410,退改¥123起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-can?date=2019-04-20,0.1
波音 737-400(中型),南方航空,20190414173516,经济舱4.2折,白云国际机场T2,天河国际机场T3,CZ3345,17:15,15:30,,,90%,¥800,退改¥400起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-can?date=2019-04-16,0.1
波音 737-800(中型),中国国航,20190414173516,公务舱全价,首都国际机场T3,天河国际机场T3,CA8205,16:30,14:30,,,87%,¥7330,提前改签免费,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-bjs?date=2019-04-19,0.1
波音 737-200(中型),南方航空,20190414173516,经济舱2.2折,白云国际机场T2,天河国际机场T3,CZ3167,23:45,22:00,,,27%,¥410,退改¥123起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-can?date=2019-04-20,0.1
波音 737-400(中型),南方航空,20190414173516,经济舱5.6折,白云国际机场T2,天河国际机场T3,CZ3345,17:15,15:30,,,90%,¥1070,退改¥535起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-can?date=2019-04-16,0.1
空中客车 A320(中型),中国国航,20190414173516,经济舱9.6折,首都国际机场T3,天河国际机场T3,CA8207,18:25,16:30,,,93%,¥2180,提前改签免费,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-bjs?date=2019-04-19,0.1
波音 737-200(中型),南方航空,20190414173516,经济舱2.2折,白云国际机场T2,天河国际机场T3,CZ3167,23:45,22:00,,,27%,¥410,退改¥41起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-can?date=2019-04-20,0.1
波音 737-400(中型),南方航空,20190414173516,折扣明珠经济舱,白云国际机场T2,天河国际机场T3,CZ3345,17:15,15:30,,,90%,¥1070,退改¥535起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-can?date=2019-04-16,0.1
空中客车 A320(中型),中国国航,20190414173516,经济舱9.6折,首都国际机场T3,天河国际机场T3,CA8207,18:25,16:30,,,93%,¥2180,提前改签免费,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-bjs?date=2019-04-19,0.1
波音 737-200(中型),南方航空,20190414173516,折扣明珠经济舱,白云国际机场T2,天河国际机场T3,CZ3167,23:45,22:00,,,27%,¥1050,退改¥315起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-can?date=2019-04-20,0.1
波音 737-400(中型),南方航空,20190414173516,经济舱,白云国际机场T2,天河国际机场T3,CZ3345,17:15,15:30,,,90%,¥1940,退改¥97起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-can?date=2019-04-16,0.1
空中客车 A320(中型),中国国航,20190414173516,经济舱9.6折,首都国际机场T3,天河国际机场T3,CA8207,18:25,16:30,,,93%,¥2180,提前改签免费,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-bjs?date=2019-04-19,0.1
波音 737-200(中型),南方航空,20190414173516,经济舱5.6折,白云国际机场T2,天河国际机场T3,CZ3167,23:45,22:00,,,27%,¥1070,退改¥321起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-can?date=2019-04-20,0.1
波音 737-300(中型),南方航空,20190414173516,经济舱4.2折,白云国际机场T2,天河国际机场T3,CZ3706,19:45,18:00,,,83%,¥800,退改¥240起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-can?date=2019-04-16,0.1
空中客车 A320(中型),中国国航,20190414173516,公务舱9.9折,首都国际机场T3,天河国际机场T3,CA8207,18:25,16:30,,,93%,¥7260,提前改签免费,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-bjs?date=2019-04-19,0.1
波音 737-200(中型),南方航空,20190414173516,折扣公务舱,白云国际机场T2,天河国际机场T3,CZ3167,23:45,22:00,,,27%,¥1940,退改¥194起,ctripspy,2张,https://flights.ctrip.com/itinerary/oneway/wuh-can?date=2019-04-20,0.1
波音 737-300(中型),南方航空,20190414173516,经济舱4.2折,白云国际机场T2,天河国际机场T3,CZ3706,19:45,18:00,,,83%,¥800,退改¥240起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-can?date=2019-04-16,0.1
空中客车 A320(中型),中国国航,20190414173516,经济舱全价,首都国际机场T3,天河国际机场T3,CA8207,18:25,16:30,,,93%,¥2290,提前改签免费,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-bjs?date=2019-04-19,0.1
波音 737-200(中型),南方航空,20190414173517,折扣公务舱,白云国际机场T2,天河国际机场T3,CZ3167,23:45,22:00,,,27%,¥1940,退改¥194起,ctripspy,2张,https://flights.ctrip.com/itinerary/oneway/wuh-can?date=2019-04-20,0.1
波音 737-300(中型),南方航空,20190414173517,经济舱4.2折,白云国际机场T2,天河国际机场T3,CZ3706,19:45,18:00,,,83%,¥800,退改¥240起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-can?date=2019-04-16,0.1
空中客车 A320(中型),中国国航,20190414173517,公务舱全价,首都国际机场T3,天河国际机场T3,CA8207,18:25,16:30,,,93%,¥7330,提前改签免费,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-bjs?date=2019-04-19,0.1
波音 737-200(中型),南方航空,20190414173517,经济舱,白云国际机场T2,天河国际机场T3,CZ3167,23:45,22:00,,,27%,¥1940,退改¥97起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-can?date=2019-04-20,0.1
波音 737-300(中型),南方航空,20190414173517,经济舱5.6折,白云国际机场T2,天河国际机场T3,CZ3706,19:45,18:00,,,83%,¥1070,退改¥321起,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-can?date=2019-04-16,0.1
空中客车 A320(中型),中国国航,20190414173517,经济舱9.6折,首都国际机场T3,天河国际机场T3,CA8209,21:05,19:05,,,93%,¥2180,提前改签免费,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-bjs?date=2019-04-19,0.1
波音 737-200(中型),南方航空,20190414173517,公务舱,白云国际机场T2,天河国际机场T3,CZ3167,23:45,22:00,,,27%,¥5430,退改¥272起,ctripspy,4张,https://flights.ctrip.com/itinerary/oneway/wuh-can?date=2019-04-20,0.1
波音 737-300(中型),南方航空,20190414173517,折扣明珠经济舱,白云国际机场T2,天河国际机场T3,CZ3706,19:45,18:00,,,83%,¥1070,退改¥321起,ctripspy,2张,https://flights.ctrip.com/itinerary/oneway/wuh-can?date=2019-04-16,0.1
空中客车 A320(中型),中国国航,20190414173517,经济舱9.6折,首都国际机场T3,天河国际机场T3,CA8209,21:05,19:05,,,93%,¥2180,提前改签免费,ctripspy,,https://flights.ctrip.com/itinerary/oneway/wuh-bjs?date=2019-04-19,0.1
波音 737-200(中型),厦门航空,20190414173517,经济舱2.2折,白云国际机场T2,天河国际机场T3,"MF1499,共享",23:45,22:00,,,27%,¥417,退改¥125起,ctripspy,2张,https://flights.ctrip.com/itinerary/oneway/wuh-can?date=2019-04-20,0.1
